DEA Number	SMILES	INCHI FULL	INCHI PARENT	URL	Name	theLychiKey	NARC	CSA SCH	Other Names	Source	UNII	SCHED	Notes
DEA-7089	CC(C)(NC(=O)C1=NN(CCCCC#N)C2=CC=CC=C12)C3=CC=CC=C3	InChIKey=JGTSOWOPISVAHG-UHFFFAOYSA-N	InChIKey=JGTSOWOPISVAHG-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	4-CN-CUMYL-BUTINACA	URFDM5L6C-C3VBSJ7BL1-C14GR64RBA9-C19QHDU8HDAY	N	I	4-CYANO-CUMYL-BUTINACA; CUMYL-4CN-BINACA; SGT-78		V6DM582RV1	DEA SCHEDULE I	
DEA-7085	CC(C)(NC(=O)C1=CN(CCCCCF)C2=C1C=CC=N2)C3=CC=CC=C3	InChIKey=MXJYOUMYJGNQEY-UHFFFAOYSA-N	InChIKey=MXJYOUMYJGNQEY-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	1-(5-FLUOROPENTYL)-N-(2-PHENYLPROPAN-2-YL)-1H-PYRROLO(2,3-B)PYRIDINE-3-CARBOXAMIDE	URFDM5L6C-CA69FT6Z4N-CNR4KCGK11U-CNUAT45JR4RF	N	I	5F-CUMYL-P7AICA		V3J3TQ3UPP	DEA SCHEDULE I	
DEA-2720	NC(=O)O[C@@H](CN1N=CN=N1)C2=C(Cl)C=CC=C2	InChIKey=GFHAXPJGXSQLPT-VIFPVBQESA-N	InChIKey=GFHAXPJGXSQLPT-VIFPVBQESA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	CENOBAMATE	MUT3QWY4H-HV7FVFT4MP-HPHYGW4FP8W-HPWBQSTJTTWA	N	V	(1R)-1-(2-CHLOROPHENYL)-2-(TETRAZOL-YL)ETHYL)CARBAMATE; 2H-TETRAZOLE-2-ETHANOL, ALPHA-(2-CHLOROPHENYL)-, YL)ETHYL)CARBAMATE CARBAMATE (ESTER), (.ALPHA.R)-		P85X70RZWS	DEA SCHEDULE V	
DEA-9844	C\C=C\C(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C3=CC=CC=C3	InChIKey=VDYXGPCGBKLRDA-XNWCZRBMSA-N	InChIKey=VDYXGPCGBKLRDA-XNWCZRBMSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	CROTONYL FENTANYL	RXCZSHXQ1-196PVJNDHP-1P8Q7RAAL1X-1PXFANQJV8JL	Y	I	(E)-N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLBUT-2-ENAMIDE		R0XLG8CO63	DEA SCHEDULE I	
DEA-9614	CCN(CC)CCN1C(CC2=CC=C(OC(C)C)C=C2)=NC3=C1C=CC(=C3)[N+]([O-])=O	InChIKey=OIOQREYBGDAYGT-UHFFFAOYSA-N	InChIKey=OIOQREYBGDAYGT-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	N,N-DIETHYL-2-(2-(4 ISOPROPOXYBENZYL)-5-NITRO-1H-BENZIMIDAZOL-1-YL)ETHAN-1-AMINE	DKZLJGC9B-BGFLKQSF76-B6NAX9ZKBKT-B6TACXD6TPKW	Y	I	ISOTONITAZENE; N,N-DIETHYL-2-((4-(1-METHYLETHOXY)PHENYL)METHYL)-5-NITRO-1H-BENZIMIDAZOLE-1-ETHANAMINE		ZFY1ZBQ8AV	DEA SCHEDULE I	
DEA-7034	COC(=O)C(NC(=O)C1=NN(CCCCCF)C2=CC=CC=C12)C(C)(C)C	InChIKey=PWEKNGSNNAKWBL-UHFFFAOYSA-N	InChIKey=PWEKNGSNNAKWBL-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	METHYL 2-(1-(5-FLUOROPENTYL)-1H-INDAZOLE-3-CARBOXAMIDO)-3,3-DIMETHYLBUTANOATE	YPTBCT38U-UAU8HFGTGY-UYN23KVVSHF-UYF4MBP1PUH4	N	I	5FMDMB-PINACA; 5F-ADB; 5F-MDMB-PINACA		UN52BPP7RB	DEA SCHEDULE I	
DEA-2245	CC1=NC=C(OC[C@]2(C[C@H]2C(=O)NC3=NC=C(F)C=C3)C4=CC=CC(F)=C4)C(C)=N1	InChIKey=MUGXRYIUWFITCP-PGRDOPGGSA-N	InChIKey=MUGXRYIUWFITCP-PGRDOPGGSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	LEMBOREXANT	CNDXB6LN2-2XA9MWB185-251KYAYZVX1-251QW6KMPGYJ	N	IV	(1R,2S)-2-((2,4-DIMETHYLPYRIMIDIN-5-YL)OXYMETHYL)-2-(3-FLUOROPHENYL)-N-(5-FLUOROPYRIDIN-2-YL)CYCLOPROPANE-1-CARBOXAMIDE		0K5743G68X	DEA SCHEDULE IV	
DEA-2846	COC(=O)CC[C@@H]1N=C(C2=NC=CC=C2)C3=CC(Br)=CC=C3N4C(C)=CN=C14	InChIKey=CYHWMBVXXDIZNZ-KRWDZBQOSA-N	InChIKey=CYHWMBVXXDIZNZ-KRWDZBQOSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	REMIMAZOLAM	83G5LW6J1-12BJTDHYTX-1XVFDNX8RNM-1XMD3NF2BWUY	N	IV	4H-IMIDAZOL(1,2-A)(1,4)BENZODIAZEPINE-4-PROPIONIC ACID		7V4A8U16MB	DEA SCHEDULE IV	
DEA-9245	COC1=C(CNCC[C@]2(CCOC3(CCCC3)C2)C4=NC=CC=C4)SC=C1	InChIKey=DMNOVGJWPASQDL-OAQYLSRUSA-N	InChIKey=DMNOVGJWPASQDL-OAQYLSRUSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	OLICERIDINE	SBWYQQFJS-SH56SZ4JQX-SX2RXMS93BK-SXKPY5R41KAR	Y	II			MCN858TCP0	DEA SCHEDULE II	
DEA-7044	COC(=O)[C@@H](NC(=O)C1=CN(CC2CCCCC2)C3=C1C=CC=C3)C(C)C	InChIKey=ROWZIXRLVUOMCJ-FQEVSTJZSA-N	InChIKey=ROWZIXRLVUOMCJ-FQEVSTJZSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	METHYL 2-(1-(CYCLOHEXYLMETHYL)-1H-INDOLE-3-CARBOXAMIDO)-3-METHYLBUTANOATE, (S)-	BL366CV3F-F1J5NC9VHC-FCRZK69V8CD-FCDALHZJ5VVY	N	I	MMB-CHMICA		HEN6ZCR7GD	DEA SCHEDULE I	AMB-CHMICA and MMB-CHMICA are under same DEA number
DEA-9098	CC(N1CCC(CC1)N2C(=O)NC3=C2C=CC=C3)C4=CC=C(Br)C=C4	InChIKey=CNOFBGYRMCBVLO-UHFFFAOYSA-N	InChIKey=CNOFBGYRMCBVLO-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	1-(1-(1-(4-BROMOPHENYL)ETHYL)PIPERIDIN-4-YL)-1,3-DIHYDRO-2H-BENZO(D)IMIDAZOL-2-ONE	R9351YMCN-N5SZX8VYFT-NTXS7S9SY3R-NTR1FGZVTU8H	Y	I	BRORPHINE		38H2BE6LU4	DEA SCHEDULE I	
DEA-9855	CCC(=O)N(C1CCN(CCC2=C(F)C=CC=C2)CC1)C3=C(F)C=CC=C3	InChIKey=AUXYZYMWQUXVDV-UHFFFAOYSA-N	InChIKey=AUXYZYMWQUXVDV-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	2'-FLUORO ORTHO-FLUOROFENTANYL	UWPP88BN9-9S1TWVB323-937ZFPDD5GJ-93JY3FDRQ9UZ	Y	I	2'-FLUORO 2-FLUOROFENTANYL; N-(1-(2-FLUOROPHENETHYL)PIPERIDIN-4-YL)-N-(2-FLUOROPHENYL)PROPIONAMIDE		B61QTX2SWO	DEA SCHEDULE I	
DEA-9819	CC(=O)N(C1CCN(CCC2=CC=C(C)C=C2)CC1)C3=CC=CC=C3	InChIKey=BBMRIHXVAUNKEV-UHFFFAOYSA-N	InChIKey=BBMRIHXVAUNKEV-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	4'-METHYL ACETYL FENTANYL	HXNVK9TMW-WPV54YQR49-W9B96GMZY29-W99CMUV1SDB3	Y	I	N-(1-(4-METHYLPHENETHYL)PIPERIDIN-4-YL)-N-PHENYLACETAMIDE		TAY1HU5YO4	DEA SCHEDULE I	
DEA-9856	CCC(=O)N(C1CCN(CC(C)C2=CC=CC=C2)CC1)C3=CC=CC=C3	InChIKey=UXIGUKSHASXDNI-UHFFFAOYSA-N	InChIKey=UXIGUKSHASXDNI-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	BETA-METHYL FENTANYL	23NW43YF5-5XZ6Y9AKLT-5TT4Y4LDMVN-5TNGVMTNY6Z1	Y	I	N-PHENYL-N-(1-(2-PHENYLPROPYL)PIPERIDIN-4-YL)PROPIONAMIDE		9658A8O6GK	DEA SCHEDULE I	
DEA-9842	O=C(CCC1=CC=CC=C1)N(C2CCN(CCC3=CC=CC=C3)CC2)C4=CC=CC=C4	InChIKey=DIRAGWDYMRIDIO-UHFFFAOYSA-N	InChIKey=DIRAGWDYMRIDIO-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	BETA'-PHENYL FENTANYL	UK56NMMJZ-ZVHXUYSJ7U-ZUAYLUXTX2K-ZUK2LTFF5RC4	Y	I	N-(1-PHENETHYLPIPERIDIN-4-YL)-N,3-DIPHENYLPROPANAMIDE; 3-PHENYLPROPANOYL FENTANYL		7VB55DZ638	DEA SCHEDULE I	
DEA-9851	CCOC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C3=CC=CC=C3	InChIKey=BPXVEPWHWMDYCP-UHFFFAOYSA-N	InChIKey=BPXVEPWHWMDYCP-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	FENTANYL CARBAMATE	RXCZSHXQ1-1NS62QJ9P2-12P14FNQ5R5-125X82AH8KQ3	Y	I	ETHYL (1-PHENETHYLPIPERIDIN-4-YL)(PHENYL)CARBAMATE		S8F1YBT7RG	DEA SCHEDULE I	
DEA-9852	FC1=C(C=CC=C1)N(C2CCN(CCC3=CC=CC=C3)CC2)C(=O)C=C	InChIKey=ROBNYLIAYXEIFM-UHFFFAOYSA-N	InChIKey=ROBNYLIAYXEIFM-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	ORTHO-FLUOROACRYL FENTANYL	6RXQZ9TWS-SARCJGVYQ6-S6LRLWLX4GG-S6GFQG1SSFF4	Y	I	N-(2-FLUOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)ACRYLAMIDE		1RWM4U7RIO	DEA SCHEDULE I	
DEA-9846	CCCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C3=C(F)C=CC=C3	InChIKey=NLSYMTDGNNFMCX-UHFFFAOYSA-N	InChIKey=NLSYMTDGNNFMCX-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	ORTHO-FLUOROBUTYRYL FENTANYL	AQAPX6D1D-DYZ82VVS2V-DVPBQAPVCV7-DV7UPDDL18BH	Y	I	N-(2-FLUOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)BUTYRAMIDE; 2-FLUOROBUTYRYL FENTANYL		VZ64W0OE57	DEA SCHEDULE I	
DEA-9853	CC(C)C(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C3=C(F)C=CC=C3	InChIKey=NEWBKHYGTFTPMC-UHFFFAOYSA-N	InChIKey=NEWBKHYGTFTPMC-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	ORTHO-FLUOROISOBUTYRYL FENTANYL	A5792ZSR6-6VLWU6XBWP-6P8ANFXHGAJ-6PJRCC5SPRTL	Y	I	N-(2-FLUOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)ISOBUTYRAMIDE		W0I0X0G8ED	DEA SCHEDULE I	
DEA-9848	CC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C3=CC=CC=C3C	InChIKey=GRDWUDZBHWHLSH-UHFFFAOYSA-N	InChIKey=GRDWUDZBHWHLSH-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	ORTHO-METHYL ACETYLFENTANYL	1MNHLNRRU-UFQP7SRJ5W-UWKC5PTT8U9-UW9AN4R3GAQS	Y	I	N-(2-METHYLPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)ACETAMIDE; 2-METHYL ACETYLFENTANYL		HQ84G94R25	DEA SCHEDULE I	
DEA-9820	COCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C3=C(C)C=CC=C3	InChIKey=JJNJJOPCUJRZRG-UHFFFAOYSA-N	InChIKey=JJNJJOPCUJRZRG-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	ORTHO-METHYL METHOXYACETYL FENTANYL	AQAPX6D1D-DDLTQ9ZGW5-D5ADWNX97JQ-D5Q5PY8JTTLT	Y	I	2-METHOXY-N-(2-METHYLPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)ACETAMIDE; 2-METHYL METHOXYACETYL FENTANYL		73BF8H7YXR	DEA SCHEDULE I	
DEA-9854	FC1=CC=C(C=C1)N(C2CCN(CCC3=CC=CC=C3)CC2)C(=O)C4=CC=CO4	InChIKey=MGEQOAJOFFXWTR-UHFFFAOYSA-N	InChIKey=MGEQOAJOFFXWTR-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	PARA-FLUORO FURANYL FENTANYL	MLV3AACHC-CNSDKVTN8S-CSNTAJK33H7-CS78N4KQUX9S	Y	I	N-(4-FLUOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)FURAN-2-CARBOXAMIDE		FD4PG6KRQ8	DEA SCHEDULE I	
DEA-1245	CNC(C)CC1=CC=C(OC)C=C1	InChIKey=UGFMBZYKVQSQFX-UHFFFAOYSA-N	InChIKey=UGFMBZYKVQSQFX-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	PARA-METHOXYMETHAMPHETAMINE (PMMA)	VVJL9P28M-M8PYJQF7D2-M2TKRTSRTZ7-M27C3P51U6TL	N	I	1-(4-METHOXYPHENYL)-N-METHYLPROPAN-2-AMINE		037U5SR9KL	DEA SCHEDULE I	Not yet in CFR
DEA-9817	CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C3=CC=C(C)C=C3	InChIKey=XHWYYMNEJCMADF-UHFFFAOYSA-N	InChIKey=XHWYYMNEJCMADF-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	PARA-METHYLFENTANYL	2KQ7NLV4L-LNHGATCYN9-L9M5FAVBSSB-L9BD6SD2899X	Y	I	N-(4-METHYLPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)PROPIONAMIDE; 4-METHYLFENTANYL		ZA7W1ML32P	DEA SCHEDULE I	
DEA-9841	O=C(N(C1CCN(CCC2=CC=CC=C2)CC1)C3=CC=CC=C3)C4=CC=CC=C4	InChIKey=BJPDWVPQDSVQKD-UHFFFAOYSA-N	InChIKey=BJPDWVPQDSVQKD-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	PHENYL FENTANYL	BR886KY2X-XPDAYHGH6S-XS7VWRDSC86-XS6YYCQRX2FJ	Y	I	N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLBENZAMIDE; BENZOYL FENTANYL		5MOH310W95	DEA SCHEDULE I	
DEA-null	NC(=O)C1=CC=C2C[C@H]3N(CC4CC4)CC[C@@]5(CC(=O)CC[C@@]35O)C2=C1O	InChIKey=RYIDHLJADOKWFM-MAODMQOUSA-N	InChIKey=RYIDHLJADOKWFM-MAODMQOUSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	SAMIDORPHAN	2J6G8SAVD-DFZPC8W3JN-DNP6UD4561H-DNHSUR7F6HM5		II->0			7W2581Z5L8	DEA SCHEDULE II->0	No DEA number
DEA-1729	[H][C@@]1(CCCCN1C(=O)OC[N+]2=CC=CC(=C2)C(=O)N[C@@H](CO)C([O-])=O)[C@H](C(=O)OC)C3=CC=CC=C3	InChIKey=UBZPNQRBUOBBLN-PWRODBHTSA-N	InChIKey=UBZPNQRBUOBBLN-PWRODBHTSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	SERDEXMETHYLPHENIDATE	SYT2AY2WJ-JUXU11CUQ8-J8VXLUL9XLV-J8V8VM3NGP8Y	N	IV			0H8KZ470DW	DEA SCHEDULE IV	
DEA-9839	O=C(N(C1CCN(CCC2=CC=CC=C2)CC1)C3=CC=CC=C3)C4=CC=CS4	InChIKey=CCHPKGYUIHSQIE-UHFFFAOYSA-N	InChIKey=CCHPKGYUIHSQIE-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	THIOFURANYL FENTANYL	4KD58S4VQ-QMTKKDTWR2-Q2D1DMP4UFU-Q2U8L5S44FVM	Y	I	N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLTHIOPHENE-2-CARBOXAMIDE; 2-THIOFURANYL FENTANYL; 		5JNS36UH4R	DEA SCHEDULE I	
DEA-7083		InChIKey=XSHGVIPHMOTDCS-UHFFFAOYSA-N	InChIKey=XSHGVIPHMOTDCS-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	1-(5-FLUOROPENTYL)-N-(2-PHENYLPROPAN-2-YL)-1H-INDAZOLE-3-CARBOXAMIDE	URFDM5L6C-CND2UQ2576-C6QUVKPQZPQ-C6QLXWVDYWSP	N	I	5F-CUMYL-PINACA; SGT-25	wikipedia	E827UUV3S9	DEA SCHEDULE I	
DEA-9826		InChIKey=YWHLYGSHOQKCJG-UHFFFAOYSA-N	InChIKey=YWHLYGSHOQKCJG-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	N-(4-CHLOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)ISOBUTYRAMIDE	JUQB2FULM-MXFH4PFTN3-M3QNL1US2RF-M3FW487U5FNC	Y	I	PARA-CHLOROISOBUTYRYL FENTANYL	FDA_SRS	6DS2GH6V2D	DEA SCHEDULE I	
DEA-7036		InChIKey=VDEACSPMBSUVRD-GOSISDBHSA-N	InChIKey=VDEACSPMBSUVRD-GOSISDBHSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	ETHYL 2-(1-(5-FLUOROPENTYL)-1H-INDAZOLE-3-CARBOXAMIDO)-3,3-DIMETHYLBUTANOATE	ZS7PSMN5K-KMDPFN6D6J-KJHRK3PTSYG-KJGK82SSWBA2	N	I	5F-EDMB-PINACA	wikipedia	LBS820X9AE	DEA SCHEDULE I	
DEA-7041		InChIKey=CHSUEEBESACQDV-GOSISDBHSA-N	InChIKey=CHSUEEBESACQDV-GOSISDBHSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	METHYL 2-(1-(5-FLUOROPENTYL)-1H-INDOLE-3-CARBOXAMIDO)-3,3-DIMETHYLBUTANOATE	YPTBCT38U-UNA1BW6TAZ-UZ7BNB7UGM8-UZ8MHCWJF1WL	N	I	5F-MDMB-PICA	wikipedia	NG3U6O970A	DEA SCHEDULE I	
DEA-9847		InChIKey=PEASFKSPITUZGT-UHFFFAOYSA-N	InChIKey=PEASFKSPITUZGT-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLCYCLOPENTANECARBOXAMIDE	4KD58S4VQ-Q5ZNJL6NUR-QRXA9N3V5WB-QRBKHKB71LFC	Y	I	CYCLOPENTYL FENTANYL	wikipedia	79NY29L78C	DEA SCHEDULE I	
DEA-7044		InChIKey=ROWZIXRLVUOMCJ-UHFFFAOYSA-N	InChIKey=ROWZIXRLVUOMCJ-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	METHYL 2-(1-(CYCLOHEXYLMETHYL)-1H-INDOLE-3-CARBOXAMIDO)-3-METHYLBUTANOATE, (+/-)-	BL366CV3F-F1J5NC9VHC-FCRZK69V8CD-FCDNB1SMXQG8	N	I	AMB-CHMICA	FDA_SRS	G6UJ3QB79J	DEA SCHEDULE I	AMB-CHMICA and MMB-CHMICA are under same DEA number; Newer UNII
DEA-9827		InChIKey=WRPFPNIHTOSMKU-UHFFFAOYSA-N	InChIKey=WRPFPNIHTOSMKU-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLISOBUTYRAMIDE	XG8ZWA22H-HP3J4VVX1F-HF1SG86R8US-HFSMCGBGPHFX	Y	I	ISOBUTYRYL FENTANYL	FDA_SRS	LF0F3A39RV	DEA SCHEDULE I	Newer UNII
DEA-7010		InChIKey=ZSSGCSINPVBLQD-GOSISDBHSA-N	InChIKey=ZSSGCSINPVBLQD-GOSISDBHSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	N-(1-AMINO-3,3-DIMETHYL-1-OXOBUTAN-2-YL)-1-(4-FLUOROBENZYL)-1H-INDAZOLE-3-CARBOXAMIDE, (S)-	U31QVF7KF-FQA4FY9T6K-FKCTWAGP1Z2-FK2G7AX6KN5D	N	I	ADB-FUBINACA	FDA_SRS	05235E1S2O	DEA SCHEDULE I	
DEA-7025		InChIKey=WCBYXIBEPFZUBG-HNNXBMFYSA-N	InChIKey=WCBYXIBEPFZUBG-HNNXBMFYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	N-(1-AMINO-3-METHYL-1-OXOBUTAN-2-YL)-1-(5-FLUOROPENTYL)-1H-INDAZOLE-3-CARBOXAMIDE	UXF37MSGR-RWANAU1WGD-RDZCJG8J9Q4-RD4ULBYF49A2	N	I	5-FLUORO-AB-PINACA; 5F-AB-PINACA	FDA_SRS	3L83B2298V	DEA SCHEDULE I	
DEA-7020		InChIKey=RFCDVEHNYDVCMU-LJQANCHMSA-N	InChIKey=RFCDVEHNYDVCMU-LJQANCHMSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	METHYL 2-(1-(4-FLUOROBENZYL)-1H-INDAZOLE-3-CARBOXAMIDO)-3,3-DIMETHYLBUTANOATE, (S)-	UTRGMMXBT-TG3NQLS6A9-T9Q488HJ27R-T9RPS2JPPAGZ	N	I	MDMB-FUBINACA	FDA_SRS	544DR70TN4	DEA SCHEDULE I	
DEA-2070		InChIKey=RFCDVEHNYDVCMU-LJQANCHMSA-N	InChIKey=RFCDVEHNYDVCMU-LJQANCHMSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	METHYL 2-(1-(4-FLUOROBENZYL)-1H-INDAZOLE-3-CARBOXAMIDO)-3,3-DIMETHYLBUTANOATE, (S)-	UTRGMMXBT-TG3NQLS6A9-T9Q488HJ27R-T9RPS2JPPAGZ	N	I	 MDMB-FUBINACA 	FDA_SRS	544DR70TN4	DEA SCHEDULE I	
DEA-7221		InChIKey=PRGFSQYZCKCBQO-UHFFFAOYSA-N	InChIKey=PRGFSQYZCKCBQO-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	NAPHTHALEN-1-YL 1-(5-FLUOROPENTYL)-1H-INDOLE-3-CARBOXYLATE	JLKGFR95S-SYQ2CJYZDJ-SJBM5R2VZ7V-SJVW3SFDJZ1S	N	I	NM2201; CBL2201	FDA_SRS	CCQ6IR3CU2	DEA SCHEDULE I	
DEA-7042		InChIKey=SRJKCVHWIDFUBO-HXUWFJFHSA-N	InChIKey=SRJKCVHWIDFUBO-HXUWFJFHSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	METHYL 2-(1-(CYCLOHEXYLMETHYL)-1H-INDOLE-3-CARBOXAMIDO)-3,3-DIMETHYLBUTANOATE, (S)-	7UV4AYT71-1T87MLNWP6-16AQNM3848Q-16QABZVWCSZ6	N	I	MDMB-CHMICA; MMB-CHMINACA	FDA_SRS	X6JI7EA6EJ	DEA SCHEDULE I	
DEA-7042		InChIKey=SRJKCVHWIDFUBO-HXUWFJFHSA-N	InChIKey=SRJKCVHWIDFUBO-HXUWFJFHSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	METHYL 2-(1-(CYCLOHEXYLMETHYL)-1H-INDOLE-3-CARBOXAMIDO)-3,3-DIMETHYLBUTANOATE, (S)-	7UV4AYT71-1T87MLNWP6-16AQNM3848Q-16QABZVWCSZ6	N	I	MMB-CHMINACA; MDMB-CHMICA	FDA_SRS	X6JI7EA6EJ	DEA SCHEDULE I	
DEA-7014		InChIKey=UXOFEILQVZFLRH-UHFFFAOYSA-N	InChIKey=UXOFEILQVZFLRH-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	(1-(4-FLUOROBENZYL)-1H-INDOL-3-YL)(2,2,3,3-TETRAMETHYLCYCLOPROPYL) METHANONE	2C7YSB9N5-5XLLGB2141-51NFGRZWVHJ-51JSGBZ6CYSF	N	I	FUB-144	FDA_SRS	IWY4W66OKW	DEA SCHEDULE I	
DEA-7047		InChIKey=MWBHSNBPUSKVDD-UHFFFAOYSA-N	InChIKey=MWBHSNBPUSKVDD-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	N-(ADAMANTAN-1-YL)-1-(4-FLUOROBENZYL)-1H-INDAZOLE-3-CARBOXAMIDE	UDTLL66D5-5MKMBDCTHP-5PBG4Z12NKR-5PRWP3UF2WWA	N	I	FUB-APINACA; FUB-AKB48; AKB48 N-(4-FLUOROBENZYL)	FDA_SRS	OF9Q7PH4UD	DEA SCHEDULE I	
DEA-9840		InChIKey=VCCPXHWAJYWQMR-UHFFFAOYSA-N	InChIKey=VCCPXHWAJYWQMR-UHFFFAOYSA-N	https://www.deadiversion.usdoj.gov/schedules/orangebook/d_cs_drugcode.pdf	N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLPENTANAMIDE	QSRS7F9UJ-J1JHL5AAN4-J43F9SQ8GXG-J4GCWSUPL5TS	Y	I	VALERYL FENTANYL	FDA_SRS	VUG0EQK700	DEA SCHEDULE I	
